"laptop_ID","Company","TypeName","Inches","ScreenResolution","Cpu","Ram (GB)","Storage (GB)","SSD or Flash","Gpu","OpSys","Weight","Price_euros"
"1114","Asus","Gaming","17.3","1920x1080","i7","16","128","1","Nvidia","Windows 10","4.3","2299.00"
"1115","Dell","Ultrabook","12.5","1366x768","i3","4","512","0","Intel","Windows 7","1.5","1135.15"
"1116","Dell","Ultrabook","12.5","1366x768","i3","4","128","1","Intel","Windows 7","1.5","1166.97"
"1117","Acer","Notebook","15.6","1366x768","Celeron","4","16","1","Intel","Chrome OS","2.20","209.00"
"1118","HP","Workstation","17.3","1920x1080","i7","8","1024","0","AMD","Windows 7","3.0","2899.00"
"1119","Lenovo","Gaming","15.6","1920x1080","i7","16","512","1","Nvidia","Windows 10","2.4","1199.00"
"1120","Dell","Ultrabook","12.5","1366x768","i5","8","256","1","Intel","Windows 7","1.5","1413.10"
"1121","MSI","Gaming","17.3","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.9","1511.19"
"1122","Lenovo","2 in 1 Convertible","15.6","1920x1080","i5","4","256","1","Intel","Windows 10","2.1","867.00"
"1123","HP","Notebook","15.6","1920x1080","AMD","4","1024","0","AMD","Windows 10","2.1","398.00"
"1124","Asus","Gaming","15.6","1920x1080","i7","16","128","1","Nvidia","Windows 10","2.59","1339.00"
"1125","HP","Notebook","13.3","4k","Core M","8","256","1","Intel","Windows 10","1.16","1699.00"
"1126","Dell","Notebook","15.6","1366x768","i5","4","512","0","AMD","Windows 7","2.24","769.15"
"1127","Lenovo","Notebook","15.6","1366x768","i3","4","128","1","Intel","Windows 10","2.1","429.00"
"1128","HP","Ultrabook","13.3","1920x1080","i7","8","512","1","Intel","Windows 10","1.16","1969.00"
"1130","Dell","Ultrabook","13.3","1920x1080","i7","8","256","1","Intel","Windows 10","1.23","1379.00"
"1131","Lenovo","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","4.6","2749.99"
"1132","Razer","Ultrabook","12.5","4k","i7","8","256","1","Intel","Windows 10","1.25","1029.00"
"1133","Toshiba","Ultrabook","13.3","1920x1080","i7","16","512","1","Intel","Windows 10","1.05","2226.00"
"1134","Asus","Gaming","17.3","1920x1080","i7","8","128","1","Nvidia","Windows 10","3.52","1312.49"
"1136","HP","Notebook","13.3","1920x1080","i5","8","256","1","Intel","Windows 10","1.16","1690.00"
"1137","HP","Notebook","14","1920x1080","i5","8","256","1","Intel","Windows 7","1.43","1513.00"
"1138","Dell","Notebook","15.6","1366x768","i5","4","512","0","Intel","Linux","2.09","523.63"
"1139","Asus","Notebook","15.6","1366x768","i3","4","1024","0","Intel","Windows 10","2","435.00"
"1140","Lenovo","2 in 1 Convertible","14","1920x1080","i7","8","256","1","Intel","Windows 10","1.8","1669.00"
"1142","HP","Ultrabook","12.5","1366x768","i5","8","256","1","Intel","Windows 7","1.26","1895.00"
"1143","Lenovo","Gaming","15.6","1920x1080","i5","8","128","1","Nvidia","No OS","2.4","989.00"
"1144","HP","Gaming","17.3","1920x1080","i5","8","128","1","Nvidia","Windows 10","3.35","1129.00"
"1145","HP","Notebook","15.6","1366x768","i7","8","2048","0","Intel","Windows 10","2.04","629.00"
"1146","Lenovo","2 in 1 Convertible","14","1920x1080","i7","8","512","1","Nvidia","Windows 7","1.8","2050.38"
"1147","Asus","Notebook","14","1366x768","Celeron","4","32","1","Intel","Windows 10","1.5","278.00"
"1148","HP","Ultrabook","15.6","1920x1080","i7","8","256","1","Intel","Windows 10","1.84","752.00"
"1149","Acer","Notebook","15.6","1920x1080","i5","4","1024","0","Nvidia","Windows 10","2.23","616.00"
"1150","Lenovo","Notebook","15.6","1920x1080","i7","16","1024","0","AMD","Windows 10","2.5","1099.00"
"1151","HP","Workstation","17.3","1920x1080","i7","8","256","1","Nvidia","Windows 7","3","3949.40"
"1153","Dell","Notebook","15.6","1366x768","i5","8","1024","0","AMD","Windows 10","2.5","784.00"
"1154","MSI","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","3.78","2399.00"
"1155","HP","Ultrabook","15.6","1920x1080","i7","8","256","1","Intel","Windows 7","1.88","2171.72"
"1156","Lenovo","2 in 1 Convertible","14","4k","i7","16","512","1","Intel","Windows 10","2.8","2440.00"
"1157","MSI","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.4","1142.80"
"1160","HP","2 in 1 Convertible","13.3","1920x1080","i5","8","256","1","Intel","Windows 10","1.48","1629.00"
"1161","HP","Workstation","15.6","1920x1080","i7","8","256","1","Nvidia","Windows 7","2.59","2229.00"
"1162","HP","2 in 1 Convertible","13.3","4k","i7","8","256","1","Intel","Windows 10","1.48","1799.00"
"1163","HP","Workstation","15.6","1920x1080","i7","8","256","1","Nvidia","Windows 7","2.0","1899.00"
"1164","HP","Ultrabook","12.5","1920x1080","i7","8","256","1","Intel","Windows 7","1.26","2296.95"
"1165","Dell","Notebook","15.6","1920x1080","i7","8","256","1","Nvidia","Windows 10","2.18","1009.90"
"1166","HP","Notebook","15.6","1920x1080","i5","8","256","1","Intel","Windows 7","1.88","1579.00"
"1167","Lenovo","2 in 1 Convertible","14","4k","i7","8","256","1","Intel","Windows 10","1.27","2339.00"
"1168","Lenovo","Notebook","15.6","1366x768","i3","4","1024","0","Intel","No OS","1.9","339.00"
"1169","HP","Notebook","15.6","1366x768","AMD","4","512","0","AMD","Windows 10","1.86","297.00"
"1170","Lenovo","Notebook","15.6","1920x1080","i5","8","1024","0","AMD","No OS","2.32","599.00"
"1171","Dell","Gaming","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.62","1199.00"
"1172","Dell","Notebook","15.6","4k","i5","8","256","1","Nvidia","Windows 10","2.04","2250.68"
"1173","HP","Notebook","15.6","1920x1080","AMD","4","256","1","AMD","Windows 10","1.91","478.89"
"1174","MSI","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.7","1492.80"
"1175","Lenovo","Ultrabook","14","1920x1080","i7","12","512","1","Intel","Windows 7","1.4","2299.00"
"1176","Lenovo","Notebook","15.6","1920x1080","i5","8","1024","0","AMD","Windows 10","2.5","788.49"
"1177","HP","2 in 1 Convertible","13.3","4k","i7","8","512","1","Intel","Windows 10","1.48","2041.00"
"1178","Lenovo","Ultrabook","14","1920x1080","i7","8","256","1","Intel","Windows 7","1.7","1499.00"
"1179","MSI","Gaming","14","1920x1080","i7","16","256","1","Nvidia","Windows 10","1.7","1769.00"
"1180","HP","Gaming","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.62","899.00"
"1181","Lenovo","Notebook","15.6","1366x768","i3","8","1024","0","Intel","Windows 10","2.2","459.00"
"1182","HP","Notebook","15.6","1366x768","i5","4","512","0","Intel","No OS","2.1","476.99"
"1183","Dell","Gaming","15.6","4k","i7","8","128","1","Nvidia","Windows 10","2.62","1498.00"
"1184","Lenovo","Notebook","15.6","1920x1080","i5","8","256","1","Intel","Windows 10","1.95","1390.00"
"1185","Lenovo","Notebook","15.6","1920x1080","i3","4","1024","0","Nvidia","Windows 10","2.2","468.00"
"1186","HP","Notebook","14","1366x768","Celeron","2","32","1","Intel","Windows 10","1.44","249.00"
"1187","MSI","Gaming","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.2","839.00"
"1188","HP","Notebook","15.6","1920x1080","i7","8","256","1","Intel","Windows 10","1.96","679.00"
"1189","HP","Notebook","15.6","1920x1080","i7","16","512","1","Intel","Windows 10","2.1","1159.00"
"1190","Asus","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Windows 10","2.2","369.00"
"1191","Lenovo","Notebook","15.6","1366x768","i5","4","512","0","Intel","No OS","2.1","398.00"
"1192","Lenovo","Notebook","15.6","1920x1080","i7","8","1024","0","Nvidia","No OS","2.2","709.00"
"1193","Asus","Notebook","14","1920x1080","i3","4","256","1","Intel","Windows 10","2","769.00"
"1194","Lenovo","Notebook","15.6","1920x1080","i7","4","1024","0","Intel","Windows 7","2.32","825.00"
"1195","Lenovo","Gaming","15.6","1920x1080","i7","16","512","1","Nvidia","Windows 10","3.31","1305.00"
"1196","MSI","Gaming","15.6","1920x1080","i7","16","128","1","Nvidia","Windows 10","1.91","2153.37"
"1197","HP","Notebook","15.6","1366x768","i3","4","512","0","Intel","Windows 10","2.07","650.00"
"1198","Lenovo","2 in 1 Convertible","14","4k","i5","8","256","1","Intel","Windows 10","1.36","1637.00"
"1199","Lenovo","Ultrabook","15.6","1920x1080","i7","6","256","1","Nvidia","Windows 10","1.54","831.00"
"1200","Dell","Notebook","15.6","1920x1080","i7","8","256","1","Nvidia","Linux","1.98","895.01"
"1201","Acer","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Windows 10","2.1","333.00"
"1202","HP","Notebook","15.6","1920x1080","i7","6","1024","0","Nvidia","Windows 10","2.18","799.00"
"1203","Asus","Gaming","15.6","1920x1080","i7","8","256","1","Nvidia","Windows 10","2,591","909.00"
"1204","Dell","2 in 1 Convertible","15.6","1920x1080","i7","16","512","1","Intel","Windows 10","2.09","1179.00"
"1205","Acer","Notebook","15.6","1920x1080","i5","4","256","1","Nvidia","Windows 10","2.23","691.00"
"1206","Dell","Ultrabook","13.3","4k","i5","8","256","1","Intel","Linux","1.23","1099.00"
"1207","Acer","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","4.2","2599.00"
"1208","Lenovo","Gaming","15.6","1920x1080","i5","8","1024","0","Nvidia","Windows 10","2.4","819.00"
"1210","HP","Notebook","15.6","1366x768","i5","4","512","0","Intel","Windows 10","1.86","485.00"
"1211","Apple","Ultrabook","12","4k","Core M","8","256","1","Intel","Mac OS X","0.920","1163.00"
"1212","Dell","2 in 1 Convertible","13.3","1920x1080","i5","8","256","1","Intel","Windows 10","1.6","1199.00"
"1213","HP","Notebook","15.6","1920x1080","i7","12","128","1","Nvidia","Windows 10","2.21","1327.00"
"1214","Lenovo","Notebook","15.6","1366x768","i3","4","1024","0","AMD","No OS","1.9","368.00"
"1215","Asus","Gaming","17.3","1920x1080","i7","16","512","1","Nvidia","Windows 10","4.3","2150.00"
"1216","Acer","Notebook","15.6","1366x768","Celeron","4","1024","0","Intel","Linux","2.1","272.00"
"1217","MSI","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.43","2048.90"
"1218","Dell","Notebook","15.6","1366x768","i3","4","128","1","AMD","Windows 10","2.3","499.00"
"1219","Lenovo","Notebook","15.6","1366x768","i7","8","512","0","Nvidia","No OS","2.2","629.00"
"1220","Dell","2 in 1 Convertible","15.6","1920x1080","i7","16","512","1","Intel","Windows 10","2","1285.00"
"1221","Dell","Ultrabook","13.3","4k","i7","16","512","1","Intel","Windows 10","1.2","2680.00"
"1222","Asus","Gaming","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.2","1169.00"
"1223","Dell","Notebook","15.6","1920x1080","i5","8","256","1","AMD","Windows 10","2.36","889.00"
"1224","HP","Notebook","15.6","1366x768","i5","8","256","1","Intel","Windows 10","1.91","579.00"
"1225","Lenovo","Notebook","15.6","1366x768","AMD","4","512","0","AMD","Windows 10","2.2","299.00"
"1226","Acer","Notebook","17.3","1600x900","i3","8","1024","0","Nvidia","Windows 10","3.3","629.00"
"1227","Asus","Gaming","15.6","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.2","2449.00"
"1228","Apple","Ultrabook","12","4k","Core M","8","512","1","Intel","Mac OS X","0.920","1279.00"
"1229","Asus","Notebook","15.6","1920x1080","i7","16","128","1","Nvidia","Windows 10","2.2","1749.00"
"1230","MSI","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.43","1948.99"
"1231","Dell","2 in 1 Convertible","15.6","1920x1080","i5","8","256","1","Intel","Windows 10","2,191","999.00"
"1232","Asus","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.9","1949.00"
"1233","Acer","Netbook","11.6","1366x768","Celeron","2","32","1","Intel","Chrome OS","1.3","174.00"
"1234","Acer","Notebook","17.3","1600x900","i3","4","1024","0","Nvidia","Windows 10","3.3","598.00"
"1235","Lenovo","Notebook","17.3","1600x900","i5","8","1024","0","Intel","No OS","2.8","539.00"
"1236","Lenovo","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.6","1272.00"
"1237","Acer","2 in 1 Convertible","14","1920x1080","i7","8","256","1","Intel","Windows 10","1.2","1149.00"
"1238","Lenovo","Notebook","15.6","1920x1080","i7","8","256","1","Intel","Windows 10","2.3","1529.00"
"1239","MSI","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.2","1476.11"
"1240","HP","Notebook","15.6","1920x1080","AMD","6","1024","0","AMD","Windows 10","2.1","529.00"
"1241","Dell","Ultrabook","12.5","1920x1080","i5","8","256","1","Intel","Windows 7","1.26","1713.37"
"1242","Dell","2 in 1 Convertible","15","1920x1080","i3","4","512","0","Intel","Windows 10","2.08","509.00"
"1243","Asus","Notebook","15.6","1366x768","Quad Core","4","1024","0","Intel","Windows 10","2.65","309.00"
"1244","Dell","Ultrabook","13.3","4k","i7","8","256","1","Intel","Windows 10","1.29","1477.00"
"1245","Dell","Notebook","15.6","1366x768","i5","4","1024","0","Intel","Linux","2.18","521.86"
"1246","Lenovo","Gaming","15.6","1920x1080","i7","16","128","1","Nvidia","Windows 10","2.6","1029.00"
"1247","MSI","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.2","1149.00"
"1248","Lenovo","Netbook","12.5","1920x1080","i7","16","512","1","Intel","Windows 10","1.3","1650.00"
"1249","Razer","Gaming","14","1920x1080","i7","16","1024","1","Nvidia","Windows 10","1.95","3499.00"
"1250","Dell","Notebook","15.6","1366x768","i3","8","1024","0","Intel","Windows 10","2.3","469.01"
"1251","MSI","Gaming","17.3","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.7","1598.00"
"1252","Apple","Ultrabook","11.6","1366x768","i5","4","256","1","Intel","Mac OS X","1.08","959.00"
"1253","HP","Notebook","15.6","1920x1080","i3","4","1024","0","Intel","Windows 10","2.1","478.00"
"1254","HP","Ultrabook","14","4k","i7","8","256","1","Intel","Windows 7","1.54","2198.19"
"1255","Dell","Notebook","15.6","1366x768","i5","4","512","0","Intel","Windows 7","2.24","737.00"
"1256","MSI","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.3","1169.00"
"1257","Lenovo","Notebook","13.3","1920x1080","i7","16","512","1","Intel","Windows 10","1.4","1499.00"
"1258","Lenovo","Notebook","15.6","1920x1080","AMD","6","256","1","AMD","Windows 10","2.2","597.57"
"1259","Asus","Ultrabook","13.3","1920x1080","i7","8","256","1","Intel","Windows 10","1.45","1280.00"
"1260","Acer","Notebook","15.6","1366x768","i3","4","512","0","Intel","Linux","2.4","361.80"
"1261","Dell","2 in 1 Convertible","17.3","1920x1080","i7","16","512","1","Nvidia","Windows 10","2.77","1799.00"
"1262","HP","Notebook","14","1920x1080","i5","4","256","1","Intel","Windows 7","1.54","1099.99"
"1263","Asus","Gaming","15.6","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.5","1600.00"
"1264","Dell","Notebook","14","1366x768","i5","4","512","0","Intel","Windows 10","1.6","875.00"
"1265","Asus","Gaming","15.6","1920x1080","i7","16","256","1","Nvidia","Windows 10","2.34","2325.00"
"1266","Lenovo","Notebook","15.6","1920x1080","i5","8","256","1","Intel","No OS","2.3","573.00"
"1267","Dell","2 in 1 Convertible","13.3","4k","i5","8","256","1","Intel","Windows 10","1.24","1813.00"
"1268","Dell","Notebook","15.6","1366x768","Quad Core","4","512","0","Intel","Linux","2.2","324.00"
"1269","HP","Notebook","15.6","1366x768","AMD","4","512","0","AMD","Windows 10","1.86","399.00"
"1270","Lenovo","Notebook","15.6","1920x1080","i3","6","128","1","Nvidia","Windows 10","2.4","569.00"
"1271","Lenovo","Notebook","14","1920x1080","i5","8","256","1","Intel","Windows 10","1.9","1072.00"
"1272","Dell","Notebook","15.6","1366x768","Quad Core","4","512","0","Intel","Windows 10","2.2","443.99"
"1273","Asus","Notebook","15.6","1366x768","Celeron","4","1024","0","Intel","Windows 10","2","339.00"
"1274","Asus","Gaming","17.3","1920x1080","i7","16","128","1","Nvidia","Windows 10","4.0","1900.00"
"1275","Dell","Notebook","15.6","1366x768","i3","4","512","0","Intel","Windows 10","2.29","490.00"
"1276","Lenovo","Notebook","15.6","1920x1080","i7","8","1024","0","AMD","Windows 7","2.32","895.00"
"1277","MSI","Gaming","15.6","1920x1080","i7","8","128","1","Nvidia","Windows 10","2.4","1229.00"
"1278","Lenovo","2 in 1 Convertible","14","1920x1080","i5","4","128","1","Intel","Windows 10","1.8","833.01"
"1279","Asus","Ultrabook","13.3","1920x1080","Core M","8","512","1","Intel","Windows 10","1.2","729.00"
"1280","Dell","Notebook","15.6","1366x768","i3","6","1024","0","Intel","Windows 10","2.3","459.00"
"1281","Acer","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Linux","2.4","289.00"
"1282","Dell","Notebook","15.6","1366x768","Celeron","2","512","0","Intel","Windows 10","2.20","379.00"
"1283","Lenovo","Notebook","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.6","899.00"
"1284","HP","Notebook","15.6","1920x1080","AMD","6","1024","0","AMD","Windows 10","2.04","549.99"
"1285","Dell","Notebook","15.6","1366x768","i7","8","1024","0","AMD","Linux","2.3","805.99"
"1286","HP","Netbook","11.6","1366x768","Celeron","2","32","1","Intel","Windows 10","1.17","209.00"
"1287","Asus","Notebook","15.6","1366x768","i7","4","512","0","Nvidia","Windows 10","2.2","720.32"
"1288","Lenovo","2 in 1 Convertible","14","1920x1080","i7","4","128","1","Intel","Windows 10","1.8","638.00"
"1289","Lenovo","2 in 1 Convertible","13.3","4k","i7","16","512","1","Intel","Windows 10","1.3","1499.00"
"1290","Lenovo","Notebook","14","1366x768","Celeron","2","64","1","Intel","Windows 10","1.5","229.00"
"1291","HP","Notebook","15.6","1366x768","i7","6","1024","0","AMD","Windows 10","2.19","764.00"
"1292","Asus","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Windows 10","2.2","369.00"
"1293","Asus","Ultrabook","13.3","1920x1080","Core M","8","512","1","Intel","Windows 10","1.2","729.00"
"1294","Dell","Notebook","15.6","1366x768","i3","6","1024","0","Intel","Windows 10","2.3","459.00"
"1295","Acer","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Linux","2.4","289.00"
"1296","Dell","Notebook","15.6","1366x768","Celeron","2","512","0","Intel","Windows 10","2.20","379.00"
"1297","Lenovo","Notebook","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.6","899.00"
"1298","HP","Notebook","15.6","1920x1080","AMD","6","1024","0","AMD","Windows 10","2.04","549.99"
"1299","Dell","Notebook","15.6","1366x768","i7","8","1024","0","AMD","Linux","2.3","805.99"
"1300","HP","Netbook","11.6","1366x768","Celeron","2","32","1","Intel","Windows 10","1.17","209.00"
"1301","Asus","Notebook","15.6","1366x768","i7","4","512","0","Nvidia","Windows 10","2.2","720.32"
"1302","Lenovo","2 in 1 Convertible","14","1920x1080","i7","4","128","1","Intel","Windows 10","1.8","638.00"
"1303","Lenovo","2 in 1 Convertible","13.3","4k","i7","16","512","1","Intel","Windows 10","1.3","1499.00"
"1304","Lenovo","Notebook","14","1366x768","Celeron","2","64","1","Intel","Windows 10","1.5","229.00"
"1305","HP","Notebook","15.6","1366x768","i7","6","1024","0","AMD","Windows 10","2.19","764.00"
"1306","Asus","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Windows 10","2.2","369.00"
"1307","Asus","Ultrabook","13.3","1920x1080","Core M","8","512","1","Intel","Windows 10","1.2","729.00"
"1308","Dell","Notebook","15.6","1366x768","i3","6","1024","0","Intel","Windows 10","2.3","459.00"
"1309","Acer","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Linux","2.4","289.00"
"1310","Dell","Notebook","15.6","1366x768","Celeron","2","512","0","Intel","Windows 10","2.20","379.00"
"1311","Lenovo","Notebook","15.6","1920x1080","i7","8","1024","0","Nvidia","Windows 10","2.6","899.00"
"1312","HP","Notebook","15.6","1920x1080","AMD","6","1024","0","AMD","Windows 10","2.04","549.99"
"1313","Dell","Notebook","15.6","1366x768","i7","8","1024","0","AMD","Linux","2.3","805.99"
"1314","HP","Netbook","11.6","1366x768","Celeron","2","32","1","Intel","Windows 10","1.17","209.00"
"1315","Asus","Notebook","15.6","1366x768","i7","4","512","0","Nvidia","Windows 10","2.2","720.32"
"1316","Lenovo","2 in 1 Convertible","14","1920x1080","i7","4","128","1","Intel","Windows 10","1.8","638.00"
"1317","Lenovo","2 in 1 Convertible","13.3","4k","i7","16","512","1","Intel","Windows 10","1.3","1499.00"
"1318","Lenovo","Notebook","14","1366x768","Celeron","2","64","1","Intel","Windows 10","1.5","229.00"
"1319","HP","Notebook","15.6","1366x768","i7","6","1024","0","AMD","Windows 10","2.19","764.00"
"1320","Asus","Notebook","15.6","1366x768","Celeron","4","512","0","Intel","Windows 10","2.2","369.00"
